SourceTable	SourceName	Schema	NewTable	NewName
T_Instrument_Name	capture_exclusion_window	public	"t_instrument_name"	"capture_exclusion_window"
T_Instrument_Name	created	public	"t_instrument_name"	"created"
T_Instrument_Name	Auto_Define_Storage_Path	public	"t_instrument_name"	"auto_define_storage_path"
T_Instrument_Name	Auto_SP_Vol_Name_Client	public	"t_instrument_name"	"auto_sp_vol_name_client"
T_Instrument_Name	Auto_SP_Vol_Name_Server	public	"t_instrument_name"	"auto_sp_vol_name_server"
T_Instrument_Name	Auto_SP_Path_Root	public	"t_instrument_name"	"auto_sp_path_root"
T_Instrument_Name	Auto_SP_URL_Domain	public	"t_instrument_name"	"auto_sp_url_domain"
T_Instrument_Name	Auto_SP_Archive_Server_Name	public	"t_instrument_name"	"auto_sp_archive_server_name"
T_Instrument_Name	Auto_SP_Archive_Path_Root	public	"t_instrument_name"	"auto_sp_archive_path_root"
T_Instrument_Name	Auto_SP_Archive_Share_Path_Root	public	"t_instrument_name"	"auto_sp_archive_share_path_root"
T_Instrument_Name	Default_Purge_Policy	public	"t_instrument_name"	"default_purge_policy"
T_Instrument_Name	Perform_Calibration	public	"t_instrument_name"	"perform_calibration"
T_Instrument_Name	Scan_SourceDir	public	"t_instrument_name"	"scan_source_dir"
T_Instrument_Name	Building	public	"t_instrument_name"	"building"
T_Instrument_Name	Default_Purge_Priority	public	"t_instrument_name"	"default_purge_priority"
T_Instrument_Name	Storage_Purge_Holdoff_Months	public	"t_instrument_name"	"storage_purge_holdoff_months"
T_Instrument_Name_Bkup	instrument_id	public	"t_instrument_name_bkup"	"instrument_id"
T_Instrument_Name_Bkup	instrument	public	"t_instrument_name_bkup"	"instrument"
T_Instrument_Name_Bkup	instrument_class	public	"t_instrument_name_bkup"	"instrument_class"
T_Instrument_Name_Bkup	source_path_id	public	"t_instrument_name_bkup"	"source_path_id"
T_Instrument_Name_Bkup	storage_path_id	public	"t_instrument_name_bkup"	"storage_path_id"
T_Instrument_Name_Bkup	capture_method	public	"t_instrument_name_bkup"	"capture_method"
T_Instrument_Name_Bkup	room_number	public	"t_instrument_name_bkup"	"room_number"
T_Instrument_Name_Bkup	description	public	"t_instrument_name_bkup"	"description"
T_Instrument_Name_Bkup	created	public	"t_instrument_name_bkup"	"created"
T_Instrument_Operation_History	entry_id	public	"t_instrument_operation_history"	"entry_id"
T_Instrument_Operation_History	Instrument	public	"t_instrument_operation_history"	"instrument"
T_Instrument_Operation_History	Entered	public	"t_instrument_operation_history"	"entered"
T_Instrument_Operation_History	EnteredBy	public	"t_instrument_operation_history"	"entered_by"
T_Instrument_Operation_History	Note	public	"t_instrument_operation_history"	"note"
T_Instrument_Ops_Role	Role	public	"t_instrument_ops_role"	"role"
T_Instrument_Ops_Role	Description	public	"t_instrument_ops_role"	"description"
T_Internal_Standards	internal_standard_id	public	"t_internal_standards"	"internal_standard_id"
T_Internal_Standards	parent_mix_id	public	"t_internal_standards"	"parent_mix_id"
T_Internal_Standards	Name	public	"t_internal_standards"	"name"
T_Internal_Standards	Description	public	"t_internal_standards"	"description"
T_Internal_Standards	Type	public	"t_internal_standards"	"type"
T_Internal_Standards	Active	public	"t_internal_standards"	"active"
T_Internal_Std_Components	Internal_Std_Component_ID	public	"t_internal_std_components"	"internal_std_component_id"
T_Internal_Std_Components	Name	public	"t_internal_std_components"	"name"
T_Internal_Std_Components	Description	public	"t_internal_std_components"	"description"
T_Internal_Std_Components	Monoisotopic_Mass	public	"t_internal_std_components"	"monoisotopic_mass"
T_Internal_Std_Components	Charge_Minimum	public	"t_internal_std_components"	"charge_minimum"
T_Internal_Std_Components	Charge_Maximum	public	"t_internal_std_components"	"charge_maximum"
T_Internal_Std_Components	Charge_Highest_Abu	public	"t_internal_std_components"	"charge_highest_abu"
T_Internal_Std_Components	Expected_GANET	public	"t_internal_std_components"	"expected_ganet"
T_Internal_Std_Composition	Mix_ID	public	"t_internal_std_composition"	"mix_id"
T_Internal_Std_Composition	Component_ID	public	"t_internal_std_composition"	"component_id"
T_Internal_Std_Composition	Concentration	public	"t_internal_std_composition"	"concentration"
T_Internal_Std_Parent_Mixes	Parent_Mix_ID	public	"t_internal_std_parent_mixes"	"parent_mix_id"
T_Internal_Std_Parent_Mixes	Name	public	"t_internal_std_parent_mixes"	"name"
T_Internal_Std_Parent_Mixes	Description	public	"t_internal_std_parent_mixes"	"description"
T_Internal_Std_Parent_Mixes	Protein_Collection_Name	public	"t_internal_std_parent_mixes"	"protein_collection_name"
T_LC_Cart	cart_id	public	"t_lc_cart"	"cart_id"
T_LC_Cart	Cart_Name	public	"t_lc_cart"	"cart_name"
T_LC_Cart	Cart_State_ID	public	"t_lc_cart"	"cart_state_id"
T_LC_Cart	Cart_Description	public	"t_lc_cart"	"cart_description"
T_LC_Cart	Created	public	"t_lc_cart"	"created"
T_LC_Cart_Config_History	entry_id	public	"t_lc_cart_config_history"	"entry_id"
T_LC_Cart_Config_History	Cart	public	"t_lc_cart_config_history"	"cart"
T_LC_Cart_Config_History	Date_Of_Change	public	"t_lc_cart_config_history"	"date_of_change"
T_LC_Cart_Config_History	Description	public	"t_lc_cart_config_history"	"description"
T_LC_Cart_Config_History	Note	public	"t_lc_cart_config_history"	"note"
T_LC_Cart_Config_History	Entered	public	"t_lc_cart_config_history"	"entered"
T_LC_Cart_Config_History	EnteredBy	public	"t_lc_cart_config_history"	"entered_by"
T_LC_Cart_Configuration	Cart_Config_ID	public	"t_lc_cart_configuration"	"cart_config_id"
T_LC_Cart_Configuration	Cart_Config_Name	public	"t_lc_cart_configuration"	"cart_config_name"
T_LC_Cart_Configuration	Cart_ID	public	"t_lc_cart_configuration"	"cart_id"
T_LC_Cart_Configuration	Description	public	"t_lc_cart_configuration"	"description"
T_LC_Cart_Configuration	Autosampler	public	"t_lc_cart_configuration"	"autosampler"
T_LC_Cart_Configuration	Custom_Valve_Config	public	"t_lc_cart_configuration"	"custom_valve_config"
T_LC_Cart_Configuration	Pumps	public	"t_lc_cart_configuration"	"pumps"
T_LC_Cart_Configuration	Primary_Injection_Volume	public	"t_lc_cart_configuration"	"primary_injection_volume"
T_LC_Cart_Configuration	Primary_Mobile_Phases	public	"t_lc_cart_configuration"	"primary_mobile_phases"
T_LC_Cart_Configuration	Primary_Trap_Column	public	"t_lc_cart_configuration"	"primary_trap_column"
T_LC_Cart_Configuration	Primary_Trap_Flow_Rate	public	"t_lc_cart_configuration"	"primary_trap_flow_rate"
T_LC_Cart_Configuration	Primary_Trap_Time	public	"t_lc_cart_configuration"	"primary_trap_time"
T_LC_Cart_Configuration	Primary_Trap_Mobile_Phase	public	"t_lc_cart_configuration"	"primary_trap_mobile_phase"
T_LC_Cart_Configuration	Primary_Analytical_Column	public	"t_lc_cart_configuration"	"primary_analytical_column"
T_LC_Cart_Configuration	Primary_Column_Temperature	public	"t_lc_cart_configuration"	"primary_column_temperature"
T_LC_Cart_Configuration	Primary_Analytical_Flow_Rate	public	"t_lc_cart_configuration"	"primary_analytical_flow_rate"
T_LC_Cart_Configuration	Primary_Gradient	public	"t_lc_cart_configuration"	"primary_gradient"
T_LC_Cart_Configuration	Mass_Spec_Start_Delay	public	"t_lc_cart_configuration"	"mass_spec_start_delay"
T_LC_Cart_Configuration	Upstream_Injection_Volume	public	"t_lc_cart_configuration"	"upstream_injection_volume"
T_LC_Cart_Configuration	Upstream_Mobile_Phases	public	"t_lc_cart_configuration"	"upstream_mobile_phases"
T_LC_Cart_Configuration	Upstream_Trap_Column	public	"t_lc_cart_configuration"	"upstream_trap_column"
T_LC_Cart_Configuration	Upstream_Trap_Flow_Rate	public	"t_lc_cart_configuration"	"upstream_trap_flow_rate"
T_LC_Cart_Configuration	Upstream_Analytical_Column	public	"t_lc_cart_configuration"	"upstream_analytical_column"
T_LC_Cart_Configuration	Upstream_Column_Temperature	public	"t_lc_cart_configuration"	"upstream_column_temperature"
T_LC_Cart_Configuration	Upstream_Analytical_Flow_Rate	public	"t_lc_cart_configuration"	"upstream_analytical_flow_rate"
T_LC_Cart_Configuration	Upstream_Fractionation_Profile	public	"t_lc_cart_configuration"	"upstream_fractionation_profile"
T_LC_Cart_Configuration	Upstream_Fractionation_Details	public	"t_lc_cart_configuration"	"upstream_fractionation_details"
T_LC_Cart_Configuration	Cart_Config_State	public	"t_lc_cart_configuration"	"cart_config_state"
T_LC_Cart_Configuration	Entered	public	"t_lc_cart_configuration"	"entered"
T_LC_Cart_Configuration	Entered_By	public	"t_lc_cart_configuration"	"entered_by"
T_LC_Cart_Configuration	Updated	public	"t_lc_cart_configuration"	"updated"
T_LC_Cart_Configuration	Updated_By	public	"t_lc_cart_configuration"	"updated_by"
T_LC_Cart_Configuration	Dataset_Usage_Count	public	"t_lc_cart_configuration"	"dataset_usage_count"
T_LC_Cart_Configuration	Dataset_Usage_Last_Year	public	"t_lc_cart_configuration"	"dataset_usage_last_year"
T_LC_Cart_Settings_History	entry_id	public	"t_lc_cart_settings_history"	"entry_id"
T_LC_Cart_Settings_History	Cart_ID	public	"t_lc_cart_settings_history"	"cart_id"
T_LC_Cart_Settings_History	Valve_To_Column_Extension	public	"t_lc_cart_settings_history"	"valve_to_column_extension"
T_LC_Cart_Settings_History	Operating_Pressure	public	"t_lc_cart_settings_history"	"operating_pressure"
T_LC_Cart_Settings_History	Interface_Configuration	public	"t_lc_cart_settings_history"	"interface_configuration"
T_LC_Cart_Settings_History	Valve_To_Column_Extension_Dimensions	public	"t_lc_cart_settings_history"	"valve_to_column_extension_dimensions"
T_LC_Cart_Settings_History	Mixer_Volume	public	"t_lc_cart_settings_history"	"mixer_volume"
T_LC_Cart_Settings_History	Sample_Loop_Volume	public	"t_lc_cart_settings_history"	"sample_loop_volume"
T_LC_Cart_Settings_History	Sample_Loading_Time	public	"t_lc_cart_settings_history"	"sample_loading_time"
T_LC_Cart_Settings_History	Split_Flow_Rate	public	"t_lc_cart_settings_history"	"split_flow_rate"
T_LC_Cart_Settings_History	Split_Column_Dimensions	public	"t_lc_cart_settings_history"	"split_column_dimensions"
T_LC_Cart_Settings_History	Purge_Flow_Rate	public	"t_lc_cart_settings_history"	"purge_flow_rate"
T_LC_Cart_Settings_History	Purge_Column_Dimensions	public	"t_lc_cart_settings_history"	"purge_column_dimensions"
T_LC_Cart_Settings_History	Purge_Volume	public	"t_lc_cart_settings_history"	"purge_volume"
T_LC_Cart_Settings_History	Acquisition_Time	public	"t_lc_cart_settings_history"	"acquisition_time"
T_LC_Cart_Settings_History	Solvent_A	public	"t_lc_cart_settings_history"	"solvent_a"
T_LC_Cart_Settings_History	Solvent_B	public	"t_lc_cart_settings_history"	"solvent_b"
T_LC_Cart_Settings_History	Comment	public	"t_lc_cart_settings_history"	"comment"
T_LC_Cart_Settings_History	Date_Of_Change	public	"t_lc_cart_settings_history"	"date_of_change"
T_LC_Cart_Settings_History	Entered	public	"t_lc_cart_settings_history"	"entered"
T_LC_Cart_Settings_History	EnteredBy	public	"t_lc_cart_settings_history"	"entered_by"
T_LC_Cart_State_Name	cart_state_id	public	"t_lc_cart_state_name"	"cart_state_id"
T_LC_Cart_State_Name	cart_state	public	"t_lc_cart_state_name"	"cart_state"
T_LC_Column	lc_column_id	public	"t_lc_column"	"lc_column_id"
T_LC_Column	lc_column	public	"t_lc_column"	"lc_column"
T_LC_Column	packing_mfg	public	"t_lc_column"	"packing_mfg"
T_LC_Column	packing_type	public	"t_lc_column"	"packing_type"
T_LC_Column	particle_size	public	"t_lc_column"	"particle_size"
T_LC_Column	particle_type	public	"t_lc_column"	"particle_type"
T_LC_Column	column_inner_dia	public	"t_lc_column"	"column_inner_dia"
T_LC_Column	column_outer_dia	public	"t_lc_column"	"column_outer_dia"
T_LC_Column	column_length	public	"t_lc_column"	"column_length"
T_LC_Column	column_state_id	public	"t_lc_column"	"column_state_id"
T_LC_Column	operator_prn	public	"t_lc_column"	"operator_prn"
T_LC_Column	comment	public	"t_lc_column"	"comment"
T_LC_Column	created	public	"t_lc_column"	"created"
T_LC_Column_State_Name	column_state_id	public	"t_lc_column_state_name"	"column_state_id"
T_LC_Column_State_Name	column_state	public	"t_lc_column_state_name"	"column_state"
T_Lab_Locations	Lab_ID	public	"t_lab_locations"	"lab_id"
T_Lab_Locations	Lab_Name	public	"t_lab_locations"	"lab_name"
T_Lab_Locations	Lab_Description	public	"t_lab_locations"	"lab_description"
T_Lab_Locations	Lab_Active	public	"t_lab_locations"	"lab_active"
T_Lab_Locations	Sort_Weight	public	"t_lab_locations"	"sort_weight"
T_Log_Entries	Entry_ID	public	"t_log_entries"	"entry_id"
T_Log_Entries	posted_by	public	"t_log_entries"	"posted_by"
T_Log_Entries	posting_time	public	"t_log_entries"	"posting_time"
T_Log_Entries	type	public	"t_log_entries"	"type"
T_Log_Entries	message	public	"t_log_entries"	"message"
T_MTS_Cached_Data_Status	Table_Name	public	"t_mts_cached_data_status"	"table_name"
T_MTS_Cached_Data_Status	Refresh_Count	public	"t_mts_cached_data_status"	"refresh_count"
T_MTS_Cached_Data_Status	Insert_Count	public	"t_mts_cached_data_status"	"insert_count"
T_MTS_Cached_Data_Status	Update_Count	public	"t_mts_cached_data_status"	"update_count"
T_MTS_Cached_Data_Status	Delete_Count	public	"t_mts_cached_data_status"	"delete_count"
T_MTS_Cached_Data_Status	Last_Refreshed	public	"t_mts_cached_data_status"	"last_refreshed"
T_MTS_Cached_Data_Status	Last_Refresh_Minimum_ID	public	"t_mts_cached_data_status"	"last_refresh_minimum_id"
T_MTS_Cached_Data_Status	Last_Full_Refresh	public	"t_mts_cached_data_status"	"last_full_refresh"
T_MTS_MT_DB_Jobs_Cached	CachedInfo_ID	public	"t_mts_mt_db_jobs_cached"	"cached_info_id"
T_MTS_MT_DB_Jobs_Cached	Server_Name	public	"t_mts_mt_db_jobs_cached"	"server_name"
T_MTS_MT_DB_Jobs_Cached	MT_DB_Name	public	"t_mts_mt_db_jobs_cached"	"mt_db_name"
T_MTS_MT_DB_Jobs_Cached	Job	public	"t_mts_mt_db_jobs_cached"	"job"
T_MTS_MT_DB_Jobs_Cached	ResultType	public	"t_mts_mt_db_jobs_cached"	"result_type"
T_MTS_MT_DB_Jobs_Cached	Last_Affected	public	"t_mts_mt_db_jobs_cached"	"last_affected"
T_MTS_MT_DB_Jobs_Cached	Process_State	public	"t_mts_mt_db_jobs_cached"	"process_state"
T_MTS_MT_DB_Jobs_Cached	SortKey	public	"t_mts_mt_db_jobs_cached"	"sort_key"
T_MTS_MT_DBs_Cached	MT_DB_ID	public	"t_mts_mt_dbs_cached"	"mt_db_id"
T_MTS_MT_DBs_Cached	Server_Name	public	"t_mts_mt_dbs_cached"	"server_name"
T_MTS_MT_DBs_Cached	MT_DB_Name	public	"t_mts_mt_dbs_cached"	"mt_db_name"
T_MTS_MT_DBs_Cached	State_ID	public	"t_mts_mt_dbs_cached"	"state_id"
T_MTS_MT_DBs_Cached	State	public	"t_mts_mt_dbs_cached"	"state"
T_MTS_MT_DBs_Cached	Description	public	"t_mts_mt_dbs_cached"	"description"
T_MTS_MT_DBs_Cached	Organism	public	"t_mts_mt_dbs_cached"	"organism"
T_MTS_MT_DBs_Cached	Campaign	public	"t_mts_mt_dbs_cached"	"campaign"
T_MTS_MT_DBs_Cached	Peptide_DB	public	"t_mts_mt_dbs_cached"	"peptide_db"
T_MTS_MT_DBs_Cached	Peptide_DB_Count	public	"t_mts_mt_dbs_cached"	"peptide_db_count"
T_MTS_MT_DBs_Cached	Last_Affected	public	"t_mts_mt_dbs_cached"	"last_affected"
T_MTS_MT_DBs_Cached	MSMS_Jobs	public	"t_mts_mt_dbs_cached"	"msms_jobs"
T_MTS_MT_DBs_Cached	MS_Jobs	public	"t_mts_mt_dbs_cached"	"ms_jobs"
T_MTS_PT_DB_Jobs_Cached	CachedInfo_ID	public	"t_mts_pt_db_jobs_cached"	"cached_info_id"
T_MTS_PT_DB_Jobs_Cached	Server_Name	public	"t_mts_pt_db_jobs_cached"	"server_name"
T_MTS_PT_DB_Jobs_Cached	Peptide_DB_Name	public	"t_mts_pt_db_jobs_cached"	"peptide_db_name"
T_MTS_PT_DB_Jobs_Cached	Job	public	"t_mts_pt_db_jobs_cached"	"job"
T_MTS_PT_DB_Jobs_Cached	ResultType	public	"t_mts_pt_db_jobs_cached"	"result_type"
T_MTS_PT_DB_Jobs_Cached	Last_Affected	public	"t_mts_pt_db_jobs_cached"	"last_affected"
T_MTS_PT_DB_Jobs_Cached	Process_State	public	"t_mts_pt_db_jobs_cached"	"process_state"
T_MTS_PT_DB_Jobs_Cached	SortKey	public	"t_mts_pt_db_jobs_cached"	"sort_key"
T_MTS_PT_DBs_Cached	Peptide_DB_ID	public	"t_mts_pt_dbs_cached"	"peptide_db_id"
T_MTS_PT_DBs_Cached	Server_Name	public	"t_mts_pt_dbs_cached"	"server_name"
T_MTS_PT_DBs_Cached	Peptide_DB_Name	public	"t_mts_pt_dbs_cached"	"peptide_db_name"
T_MTS_PT_DBs_Cached	State_ID	public	"t_mts_pt_dbs_cached"	"state_id"
T_MTS_PT_DBs_Cached	State	public	"t_mts_pt_dbs_cached"	"state"
T_MTS_PT_DBs_Cached	Description	public	"t_mts_pt_dbs_cached"	"description"
T_MTS_PT_DBs_Cached	Organism	public	"t_mts_pt_dbs_cached"	"organism"
T_MTS_PT_DBs_Cached	Last_Affected	public	"t_mts_pt_dbs_cached"	"last_affected"
T_MTS_PT_DBs_Cached	MSMS_Jobs	public	"t_mts_pt_dbs_cached"	"msms_jobs"
T_MTS_PT_DBs_Cached	SIC_Jobs	public	"t_mts_pt_dbs_cached"	"sic_jobs"
T_MTS_Peak_Matching_Tasks_Cached	CachedInfo_ID	public	"t_mts_peak_matching_tasks_cached"	"cached_info_id"
T_MTS_Peak_Matching_Tasks_Cached	Tool_Name	public	"t_mts_peak_matching_tasks_cached"	"tool_name"
T_MTS_Peak_Matching_Tasks_Cached	MTS_Job_ID	public	"t_mts_peak_matching_tasks_cached"	"mts_job_id"
T_MTS_Peak_Matching_Tasks_Cached	Job_Start	public	"t_mts_peak_matching_tasks_cached"	"job_start"
T_MTS_Peak_Matching_Tasks_Cached	Job_Finish	public	"t_mts_peak_matching_tasks_cached"	"job_finish"
T_MTS_Peak_Matching_Tasks_Cached	Comment	public	"t_mts_peak_matching_tasks_cached"	"comment"
T_MTS_Peak_Matching_Tasks_Cached	State_ID	public	"t_mts_peak_matching_tasks_cached"	"state_id"
T_MTS_Peak_Matching_Tasks_Cached	Task_Server	public	"t_mts_peak_matching_tasks_cached"	"task_server"
T_MTS_Peak_Matching_Tasks_Cached	Task_Database	public	"t_mts_peak_matching_tasks_cached"	"task_database"
T_MTS_Peak_Matching_Tasks_Cached	Task_ID	public	"t_mts_peak_matching_tasks_cached"	"task_id"
T_MTS_Peak_Matching_Tasks_Cached	Assigned_Processor_Name	public	"t_mts_peak_matching_tasks_cached"	"assigned_processor_name"
T_MTS_Peak_Matching_Tasks_Cached	Tool_Version	public	"t_mts_peak_matching_tasks_cached"	"tool_version"
T_MTS_Peak_Matching_Tasks_Cached	DMS_Job_Count	public	"t_mts_peak_matching_tasks_cached"	"dms_job_count"
T_MTS_Peak_Matching_Tasks_Cached	DMS_Job	public	"t_mts_peak_matching_tasks_cached"	"dms_job"
T_MTS_Peak_Matching_Tasks_Cached	Output_Folder_Path	public	"t_mts_peak_matching_tasks_cached"	"output_folder_path"
T_MTS_Peak_Matching_Tasks_Cached	Results_URL	public	"t_mts_peak_matching_tasks_cached"	"results_url"
T_MTS_Peak_Matching_Tasks_Cached	AMT_Count_1pct_FDR	public	"t_mts_peak_matching_tasks_cached"	"amt_count_1pct_fdr"
T_MTS_Peak_Matching_Tasks_Cached	AMT_Count_5pct_FDR	public	"t_mts_peak_matching_tasks_cached"	"amt_count_5pct_fdr"
T_MTS_Peak_Matching_Tasks_Cached	AMT_Count_10pct_FDR	public	"t_mts_peak_matching_tasks_cached"	"amt_count_10pct_fdr"
T_MTS_Peak_Matching_Tasks_Cached	AMT_Count_25pct_FDR	public	"t_mts_peak_matching_tasks_cached"	"amt_count_25pct_fdr"
T_MTS_Peak_Matching_Tasks_Cached	AMT_Count_50pct_FDR	public	"t_mts_peak_matching_tasks_cached"	"amt_count_50pct_fdr"
T_MTS_Peak_Matching_Tasks_Cached	refine_mass_cal_ppm_shift	public	"t_mts_peak_matching_tasks_cached"	"refine_mass_cal_ppm_shift"
T_MTS_Peak_Matching_Tasks_Cached	MD_ID	public	"t_mts_peak_matching_tasks_cached"	"md_id"
T_MTS_Peak_Matching_Tasks_Cached	QID	public	"t_mts_peak_matching_tasks_cached"	"qid"
T_MTS_Peak_Matching_Tasks_Cached	Ini_File_Name	public	"t_mts_peak_matching_tasks_cached"	"ini_file_name"
T_MTS_Peak_Matching_Tasks_Cached	Comparison_Mass_Tag_Count	public	"t_mts_peak_matching_tasks_cached"	"comparison_mass_tag_count"
T_MTS_Peak_Matching_Tasks_Cached	MD_State	public	"t_mts_peak_matching_tasks_cached"	"md_state"
T_Mass_Correction_Factors	Mass_Correction_ID	public	"t_mass_correction_factors"	"mass_correction_id"
T_Mass_Correction_Factors	Mass_Correction_Tag	public	"t_mass_correction_factors"	"mass_correction_tag"
T_Mass_Correction_Factors	Description	public	"t_mass_correction_factors"	"description"
T_Mass_Correction_Factors	Monoisotopic_Mass	public	"t_mass_correction_factors"	"monoisotopic_mass"
T_Mass_Correction_Factors	Average_Mass	public	"t_mass_correction_factors"	"average_mass"
T_Mass_Correction_Factors	Affected_Atom	public	"t_mass_correction_factors"	"affected_atom"
T_Mass_Correction_Factors	Original_Source	public	"t_mass_correction_factors"	"original_source"
T_Mass_Correction_Factors	Original_Source_Name	public	"t_mass_correction_factors"	"original_source_name"
T_Mass_Correction_Factors	Alternative_Name	public	"t_mass_correction_factors"	"alternative_name"
T_Mass_Correction_Factors	Empirical_Formula	public	"t_mass_correction_factors"	"empirical_formula"
T_Mass_Correction_Factors_Change_History	Event_ID	public	"t_mass_correction_factors_change_history"	"event_id"
T_Mass_Correction_Factors_Change_History	Mass_Correction_ID	public	"t_mass_correction_factors_change_history"	"mass_correction_id"
T_Mass_Correction_Factors_Change_History	Mass_Correction_Tag	public	"t_mass_correction_factors_change_history"	"mass_correction_tag"
T_Mass_Correction_Factors_Change_History	Description	public	"t_mass_correction_factors_change_history"	"description"
T_Mass_Correction_Factors_Change_History	Monoisotopic_Mass	public	"t_mass_correction_factors_change_history"	"monoisotopic_mass"
T_Mass_Correction_Factors_Change_History	Average_Mass	public	"t_mass_correction_factors_change_history"	"average_mass"
T_Mass_Correction_Factors_Change_History	Affected_Atom	public	"t_mass_correction_factors_change_history"	"affected_atom"
T_Mass_Correction_Factors_Change_History	Original_Source	public	"t_mass_correction_factors_change_history"	"original_source"
T_Mass_Correction_Factors_Change_History	Original_Source_Name	public	"t_mass_correction_factors_change_history"	"original_source_name"
T_Mass_Correction_Factors_Change_History	Alternative_Name	public	"t_mass_correction_factors_change_history"	"alternative_name"
T_Mass_Correction_Factors_Change_History	Empirical_Formula	public	"t_mass_correction_factors_change_history"	"empirical_formula"
T_Mass_Correction_Factors_Change_History	Monoisotopic_Mass_Change	public	"t_mass_correction_factors_change_history"	"monoisotopic_mass_change"
T_Mass_Correction_Factors_Change_History	Average_Mass_Change	public	"t_mass_correction_factors_change_history"	"average_mass_change"
T_Mass_Correction_Factors_Change_History	Entered	public	"t_mass_correction_factors_change_history"	"entered"
T_Mass_Correction_Factors_Change_History	Entered_By	public	"t_mass_correction_factors_change_history"	"entered_by"
T_Material_Containers	container_id	public	"t_material_containers"	"container_id"
T_Material_Containers	container	public	"t_material_containers"	"container"
T_Material_Containers	Type	public	"t_material_containers"	"type"
T_Material_Containers	Comment	public	"t_material_containers"	"comment"
T_Material_Containers	Barcode	public	"t_material_containers"	"barcode"
T_Material_Containers	Location_ID	public	"t_material_containers"	"location_id"
T_Material_Containers	Created	public	"t_material_containers"	"created"
T_Material_Containers	Status	public	"t_material_containers"	"status"
T_Material_Containers	Researcher	public	"t_material_containers"	"researcher"
T_Material_Containers	SortKey	public	"t_material_containers"	"sort_key"
T_Material_Freezers	Freezer_ID	public	"t_material_freezers"	"freezer_id"
T_Material_Freezers	Freezer	public	"t_material_freezers"	"freezer"
T_Material_Freezers	Freezer_Tag	public	"t_material_freezers"	"freezer_tag"
T_Material_Freezers	Comment	public	"t_material_freezers"	"comment"
T_Material_Locations	location_id	public	"t_material_locations"	"location_id"
T_Material_Locations	Freezer_Tag	public	"t_material_locations"	"freezer_tag"
T_Material_Locations	Shelf	public	"t_material_locations"	"shelf"
T_Material_Locations	Rack	public	"t_material_locations"	"rack"
T_Material_Locations	Row	public	"t_material_locations"	"row"
T_Material_Locations	Col	public	"t_material_locations"	"col"
T_Material_Locations	Status	public	"t_material_locations"	"status"
T_Material_Locations	Barcode	public	"t_material_locations"	"barcode"
T_Material_Locations	Comment	public	"t_material_locations"	"comment"
T_Material_Locations	Container_Limit	public	"t_material_locations"	"container_limit"
T_Material_Locations	Tag	public	"t_material_locations"	"tag"
T_Material_Log	entry_id	public	"t_material_log"	"entry_id"
T_Material_Log	Date	public	"t_material_log"	"date"
T_Material_Log	Type	public	"t_material_log"	"type"
T_Material_Log	Item	public	"t_material_log"	"item"
T_Material_Log	Initial_State	public	"t_material_log"	"initial_state"
T_Material_Log	Final_State	public	"t_material_log"	"final_state"
T_Material_Log	User_PRN	public	"t_material_log"	"user_prn"
T_Material_Log	Comment	public	"t_material_log"	"comment"
T_Material_Log	Item_Type	public	"t_material_log"	"item_type"
T_Material_Log	Type_Name_Cached	public	"t_material_log"	"type_name_cached"
T_MiscOptions	Name	public	"t_misc_options"	"name"
T_MiscOptions	ID	public	"t_misc_options"	"id"
T_MiscOptions	Value	public	"t_misc_options"	"value"
T_MiscOptions	Comment	public	"t_misc_options"	"comment"
T_MiscPaths	path_id	public	"t_misc_paths"	"path_id"
T_MiscPaths	path_function	public	"t_misc_paths"	"path_function"
T_MiscPaths	Server	public	"t_misc_paths"	"server"
T_MiscPaths	Client	public	"t_misc_paths"	"client"
T_MiscPaths	Comment	public	"t_misc_paths"	"comment"
T_Modification_Types	Mod_Type_Symbol	public	"t_modification_types"	"mod_type_symbol"
T_Modification_Types	Description	public	"t_modification_types"	"description"
T_Modification_Types	Mod_Type_Synonym	public	"t_modification_types"	"mod_type_synonym"
T_Notification_Entity_Type	entity_type_id	public	"t_notification_entity_type"	"entity_type_id"
T_Notification_Entity_Type	entity_type	public	"t_notification_entity_type"	"entity_type"
T_Notification_Entity_User	User_ID	public	"t_notification_entity_user"	"user_id"
T_Notification_Entity_User	Entity_Type_ID	public	"t_notification_entity_user"	"entity_type_id"
T_Notification_Event	entry_id	public	"t_notification_event"	"entry_id"
T_Notification_Event	event_type_id	public	"t_notification_event"	"event_type_id"
T_Notification_Event	Target_ID	public	"t_notification_event"	"target_id"
T_Notification_Event	Entered	public	"t_notification_event"	"entered"
T_Notification_Event_Type	event_type_id	public	"t_notification_event_type"	"event_type_id"
T_Notification_Event_Type	event_type	public	"t_notification_event_type"	"event_type"
T_Notification_Event_Type	Target_Entity_Type	public	"t_notification_event_type"	"target_entity_type"
T_Notification_Event_Type	Link_Template	public	"t_notification_event_type"	"link_template"
T_Notification_Event_Type	Visible	public	"t_notification_event_type"	"visible"
T_Operations_Task_Type	Task_Type_ID	public	"t_operations_task_type"	"task_type_id"
T_Operations_Task_Type	Task_Type_Name	public	"t_operations_task_type"	"task_type_name"
T_Operations_Task_Type	Task_Type_Active	public	"t_operations_task_type"	"task_type_active"
T_Operations_Tasks	task_id	public	"t_operations_tasks"	"task_id"
T_Operations_Tasks	Task_Type_ID	public	"t_operations_tasks"	"task_type_id"
